id,seatNumber,isReserved,sessionId,userCpf,name,cpf
3574,24,0,72,,,
3575,25,0,72,,,
3576,26,0,72,,,
3577,27,0,72,,,
3578,28,0,72,,,
3579,29,0,72,,,
3580,30,0,72,,,
3581,31,0,72,,,
3582,32,0,72,,,
3583,33,0,72,,,
3584,34,0,72,,,
3585,35,0,72,,,
3586,36,0,72,,,
3587,37,0,72,,,
3588,38,0,72,,,
3589,39,0,72,,,
3590,40,0,72,,,
3591,41,0,72,,,
3592,42,0,72,,,
3593,43,0,72,,,
3594,44,0,72,,,
3595,45,0,72,,,
3596,46,0,72,,,
3597,47,0,72,,,
3598,48,0,72,,,
3599,49,0,72,,,
3600,50,0,72,,,
3601,01,0,73,,,
3602,02,0,73,,,
3603,03,0,73,,,
3604,04,0,73,,,
3605,05,0,73,,,
3606,06,0,73,,,
3607,07,0,73,,,
3608,08,0,73,,,
3609,09,0,73,,,
3610,10,0,73,,,
3611,11,0,73,,,
3612,12,0,73,,,
3613,13,0,73,,,
3614,14,0,73,,,
3615,15,0,73,,,
3616,16,0,73,,,
3617,17,0,73,,,
3618,18,0,73,,,
3619,19,0,73,,,
3620,20,0,73,,,
3621,21,0,73,,,
3622,22,0,73,,,
3623,23,0,73,,,
3624,24,0,73,,,
3625,25,0,73,,,
3626,26,0,73,,,
3627,27,0,73,,,
3628,28,0,73,,,
3629,29,0,73,,,
3630,30,0,73,,,
3631,31,0,73,,,
3632,32,0,73,,,
3633,33,0,73,,,
3634,34,0,73,,,
3635,35,0,73,,,
3636,36,0,73,,,
3637,37,0,73,,,
3638,38,0,73,,,
3639,39,0,73,,,
3640,40,0,73,,,
3641,41,0,73,,,
3642,42,0,73,,,
3643,43,0,73,,,
3644,44,0,73,,,
3645,45,0,73,,,
3646,46,0,73,,,
3647,47,0,73,,,
3648,48,0,73,,,
3649,49,0,73,,,
3650,50,0,73,,,
3651,01,0,74,,,
3652,02,0,74,,,
3653,03,0,74,,,
3654,04,0,74,,,
3655,05,0,74,,,
3656,06,0,74,,,
3657,07,0,74,,,
3658,08,0,74,,,
3659,09,0,74,,,
3660,10,0,74,,,
3661,11,0,74,,,
3662,12,0,74,,,
3663,13,0,74,,,
3664,14,0,74,,,
3665,15,0,74,,,
3666,16,0,74,,,
3667,17,0,74,,,
3668,18,0,74,,,
3669,19,0,74,,,
3670,20,0,74,,,
3671,21,0,74,,,
3672,22,0,74,,,
3673,23,0,74,,,
3674,24,0,74,,,
3675,25,0,74,,,
3676,26,0,74,,,
3677,27,0,74,,,
3678,28,0,74,,,
3679,29,0,74,,,
3680,30,0,74,,,
3681,31,0,74,,,
3682,32,0,74,,,
3683,33,0,74,,,
3684,34,0,74,,,
3685,35,0,74,,,
3686,36,0,74,,,
3687,37,0,74,,,
3688,38,0,74,,,
3689,39,0,74,,,
3690,40,0,74,,,
3691,41,0,74,,,
3692,42,0,74,,,
3693,43,0,74,,,
3694,44,0,74,,,
3695,45,0,74,,,
3696,46,0,74,,,
3697,47,0,74,,,
3698,48,0,74,,,
3699,49,0,74,,,
3700,50,0,74,,,
3701,01,0,75,,,
3702,02,0,75,,,
3703,03,0,75,,,
3704,04,0,75,,,
3705,05,0,75,,,
3706,06,0,75,,,
3707,07,0,75,,,
3708,08,0,75,,,
3709,09,0,75,,,
3710,10,0,75,,,
3711,11,0,75,,,
3712,12,0,75,,,
3713,13,0,75,,,
3714,14,0,75,,,
3715,15,0,75,,,
3716,16,0,75,,,
3717,17,0,75,,,
3718,18,0,75,,,
3719,19,0,75,,,
3720,20,0,75,,,
3721,21,0,75,,,
3722,22,0,75,,,
3723,23,0,75,,,
3724,24,0,75,,,
3725,25,0,75,,,
3726,26,0,75,,,
3727,27,0,75,,,
3728,28,0,75,,,
3729,29,0,75,,,
3730,30,0,75,,,
3731,31,0,75,,,
3732,32,0,75,,,
3733,33,0,75,,,
3734,34,0,75,,,
3735,35,0,75,,,
3736,36,0,75,,,
3737,37,0,75,,,
3738,38,0,75,,,
3739,39,0,75,,,
3740,40,0,75,,,
3741,41,0,75,,,
3742,42,0,75,,,
3743,43,0,75,,,
3744,44,0,75,,,
3745,45,0,75,,,
3746,46,0,75,,,
3747,47,0,75,,,
3748,48,0,75,,,
3749,49,0,75,,,
3750,50,0,75,,,
3751,01,0,76,,,
3752,02,0,76,,,
3753,03,0,76,,,
3754,04,0,76,,,
3755,05,0,76,,,
3756,06,0,76,,,
3757,07,0,76,,,
3758,08,0,76,,,
3759,09,0,76,,,
3760,10,0,76,,,
3761,11,0,76,,,
3762,12,0,76,,,
3763,13,0,76,,,
3764,14,0,76,,,
3765,15,0,76,,,
3766,16,0,76,,,
3767,17,0,76,,,
3768,18,0,76,,,
3769,19,0,76,,,
3770,20,0,76,,,
3771,21,0,76,,,
3772,22,0,76,,,
3773,23,0,76,,,
3774,24,0,76,,,
3775,25,0,76,,,
3776,26,0,76,,,
3777,27,0,76,,,
3778,28,0,76,,,
3779,29,0,76,,,
3780,30,0,76,,,
3781,31,0,76,,,
3782,32,0,76,,,
3783,33,0,76,,,
3784,34,0,76,,,
3785,35,0,76,,,
3786,36,0,76,,,
3787,37,0,76,,,
3788,38,0,76,,,
3789,39,0,76,,,
3790,40,0,76,,,
3791,41,0,76,,,
3792,42,0,76,,,
3793,43,0,76,,,
3794,44,0,76,,,
3795,45,0,76,,,
3796,46,0,76,,,
3797,47,0,76,,,
3798,48,0,76,,,
3799,49,0,76,,,
3800,50,0,76,,,
3801,01,0,77,,,
3802,02,0,77,,,
3803,03,0,77,,,
3804,04,0,77,,,
3805,05,0,77,,,
3806,06,0,77,,,
3807,07,0,77,,,
3808,08,0,77,,,
3809,09,0,77,,,
3810,10,0,77,,,
3811,11,0,77,,,
3812,12,0,77,,,
3813,13,0,77,,,
3814,14,0,77,,,
3815,15,0,77,,,
3816,16,0,77,,,
3817,17,0,77,,,
3818,18,0,77,,,
3819,19,0,77,,,
3820,20,0,77,,,
3821,21,0,77,,,
3822,22,0,77,,,
3823,23,0,77,,,
3824,24,0,77,,,
3825,25,0,77,,,
3826,26,0,77,,,
3827,27,0,77,,,
3828,28,0,77,,,
3829,29,0,77,,,
3830,30,0,77,,,
3831,31,0,77,,,
3832,32,0,77,,,
3833,33,0,77,,,
3834,34,0,77,,,
3835,35,0,77,,,
3836,36,0,77,,,
3837,37,0,77,,,
3838,38,0,77,,,
3839,39,0,77,,,
3840,40,0,77,,,
3841,41,0,77,,,
3842,42,0,77,,,
3843,43,0,77,,,
3844,44,0,77,,,
3845,45,0,77,,,
3846,46,0,77,,,
3847,47,0,77,,,
3848,48,0,77,,,
3849,49,0,77,,,
3850,50,0,77,,,
3851,01,0,78,,,
3852,02,0,78,,,
3853,03,0,78,,,
3854,04,0,78,,,
3855,05,0,78,,,
3856,06,0,78,,,
3857,07,0,78,,,
3858,08,0,78,,,
3859,09,0,78,,,
3860,10,0,78,,,
3861,11,0,78,,,
3862,12,0,78,,,
3863,13,0,78,,,
3864,14,0,78,,,
3865,15,0,78,,,
3866,16,0,78,,,
3867,17,0,78,,,
3868,18,0,78,,,
3869,19,0,78,,,
3870,20,0,78,,,
3871,21,0,78,,,
3872,22,0,78,,,
3873,23,0,78,,,
3874,24,0,78,,,
3875,25,0,78,,,
3876,26,0,78,,,
3877,27,0,78,,,
3878,28,0,78,,,
3879,29,0,78,,,
3880,30,0,78,,,
3881,31,0,78,,,
3882,32,0,78,,,
3883,33,0,78,,,
3884,34,0,78,,,
3885,35,0,78,,,
3886,36,0,78,,,
3887,37,0,78,,,
3888,38,0,78,,,
3889,39,0,78,,,
3890,40,0,78,,,
3891,41,0,78,,,
3892,42,0,78,,,
3893,43,0,78,,,
3894,44,0,78,,,
3895,45,0,78,,,
3896,46,0,78,,,
3897,47,0,78,,,
3898,48,0,78,,,
3899,49,0,78,,,
3900,50,0,78,,,
3901,01,0,79,,,
3902,02,0,79,,,
3903,03,0,79,,,
3904,04,0,79,,,
3905,05,0,79,,,
3906,06,0,79,,,
3907,07,0,79,,,
3908,08,0,79,,,
3909,09,0,79,,,
3910,10,0,79,,,
3911,11,0,79,,,
3912,12,0,79,,,
3913,13,0,79,,,
3914,14,0,79,,,
3915,15,0,79,,,
3916,16,0,79,,,
3917,17,0,79,,,
3918,18,0,79,,,
3919,19,0,79,,,
3920,20,0,79,,,
3921,21,0,79,,,
3922,22,0,79,,,
3923,23,0,79,,,
3924,24,0,79,,,
3925,25,0,79,,,
3926,26,0,79,,,
3927,27,0,79,,,
3928,28,0,79,,,
3929,29,0,79,,,
3930,30,0,79,,,
3931,31,0,79,,,
3932,32,0,79,,,
3933,33,0,79,,,
3934,34,0,79,,,
3935,35,0,79,,,
3936,36,0,79,,,
3937,37,0,79,,,
3938,38,0,79,,,
3939,39,0,79,,,
3940,40,0,79,,,
3941,41,0,79,,,
3942,42,0,79,,,
3943,43,0,79,,,
3944,44,0,79,,,
3945,45,0,79,,,
3946,46,0,79,,,
3947,47,0,79,,,
3948,48,0,79,,,
3949,49,0,79,,,
3950,50,0,79,,,
3951,01,0,80,,,
3952,02,0,80,,,
3953,03,0,80,,,
3954,04,0,80,,,
3955,05,0,80,,,
3956,06,0,80,,,
3957,07,0,80,,,
3958,08,0,80,,,
3959,09,0,80,,,
3960,10,0,80,,,
3961,11,0,80,,,
3962,12,0,80,,,
3963,13,0,80,,,
3964,14,0,80,,,
3965,15,0,80,,,
3966,16,0,80,,,
3967,17,0,80,,,
3968,18,0,80,,,
3969,19,0,80,,,
3970,20,0,80,,,
3971,21,0,80,,,
3972,22,0,80,,,
3973,23,0,80,,,
3974,24,0,80,,,
3975,25,0,80,,,
3976,26,0,80,,,
3977,27,0,80,,,
3978,28,0,80,,,
3979,29,0,80,,,
3980,30,0,80,,,
3981,31,0,80,,,
3982,32,0,80,,,
3983,33,0,80,,,
3984,34,0,80,,,
3985,35,0,80,,,
3986,36,0,80,,,
3987,37,0,80,,,
3988,38,0,80,,,
3989,39,0,80,,,
3990,40,0,80,,,
3991,41,0,80,,,
3992,42,0,80,,,
3993,43,0,80,,,
3994,44,0,80,,,
3995,45,0,80,,,
3996,46,0,80,,,
3997,47,0,80,,,
3998,48,0,80,,,
3999,49,0,80,,,
4000,50,0,80,,,
